source;destination;local_departure_time;local_arrival_time
YEG;YYC;2016-11-04 09:00:00;2016-11-04 10:01:00
NGB;DLC;2016-04-22 16:05:00;2016-04-22 17:50:00
MSQ;AUH;2017-04-14 13:30:00;2017-04-14 20:20:00
TRK;NNX;2016-06-26 16:30:00;2016-06-26 16:50:00
PRG;STN;2017-06-02 19:05:00;2017-06-02 20:05:00
YYC;YYZ;2017-05-22 07:00:00;2017-05-22 12:44:00
HYD;VTZ;2016-06-16 11:25:00;2016-06-16 12:30:00
HAS;RUH;2016-12-19 13:40:00;2016-12-19 14:50:00
YUL;YYZ;2016-11-01 05:30:00;2016-11-01 07:00:00
DXB;VIE;2016-11-13 09:00:00;2016-11-13 12:20:00
BOG;NVA;2016-08-13 08:31:00;2016-08-13 09:42:00
MEX;MTY;2017-01-24 22:00:00;2017-01-24 23:41:00
CCJ;SHJ;2016-08-09 21:30:00;2016-08-09 23:55:00
MDC;TTE;2016-10-11 09:55:00;2016-10-11 11:45:00
YYJ;YVR;2016-12-21 09:15:00;2016-12-21 09:40:00
GYE;LOH;2016-11-04 05:40:00;2016-11-04 06:40:00
BWT;MEL;2017-04-20 14:00:00;2017-04-20 15:15:00
MID;MEX;2016-08-10 10:23:00;2016-08-10 12:25:00
DOH;VCE;2016-11-24 06:45:00;2016-11-24 11:10:00
VNO;CRL;2015-10-22 20:50:00;2015-10-22 22:15:00
DUB;LHR;2016-03-28 11:40:00;2016-03-28 13:00:00
MAD;LCY;2016-04-01 07:30:00;2016-04-01 08:50:00
LHR;SVG;2016-04-01 08:30:00;2016-04-01 11:15:00
MTY;QRO;2016-06-16 13:54:00;2016-06-16 15:14:00
VIE;DUB;2016-03-10 06:30:00;2016-04-20 10:40:00
PVH;BEL;2016-04-20 06:35:00;2016-04-20 12:52:00
LPB;VVI;2016-03-23 06:20:00;2016-03-23 07:20:00
MDC;TTE;2016-10-11 12:45:00;2016-10-11 14:35:00
MEX;TAM;2016-06-26 07:25:00;2016-06-26 08:35:00
BWN;MEL;2016-08-26 20:00:00;2016-08-27 05:00:00
LED;HER;2016-08-17 04:10:00;2016-08-17 08:10:00
CGN;MUC;2016-12-08 17:25:00;2016-12-08 18:30:00
BPN;JOG;2016-05-20 09:20:00;2016-05-20 10:15:00
HAM;DXB;2016-06-23 15:45:00;2016-06-24 00:15:00
YBX;YYR;2017-06-01 15:15:00;2017-06-01 17:10:00
TAG;MNL;2017-03-03 09:30:00;2017-03-03 10:55:00
HYD;AMD;2016-09-28 19:50:00;2016-09-28 21:30:00
RAH;RUH;2016-12-18 12:10:00;2016-12-18 13:30:00
JNB;DUR;2016-10-31 20:50:00;2016-10-31 21:55:00
LIM;TPP;2016-08-12 14:30:00;2016-08-12 15:45:00
DLC;CAN;2016-10-29 18:30:00;2016-10-29 21:55:00
DLC;CAN;2016-10-29 16:35:00;2016-10-29 20:10:00
YRG;YYR;2017-04-15 12:10:00;2017-04-15 15:50:00
BWT;MEL;2017-04-20 16:20:00;2017-04-20 17:35:00
FRA;VNO;2016-11-02 10:25:00;2016-11-02 13:30:00
AKL;PMR;2017-01-10 11:40:00;2017-01-10 12:50:00
JNB;DOH;2016-06-21 14:10:00;2016-06-21 23:25:00
HEK;HRB;2016-09-05 11:50:00;2016-09-05 12:55:00
CWB;VCP;2016-07-07 14:29:00;2016-07-07 15:25:00
AMS;CPH;2016-05-21 21:00:00;2016-05-21 22:25:00
PLZ;DUR;2016-03-29 13:15:00;2016-03-29 14:30:00
DOH;ELQ;2016-04-03 01:25:00;2016-04-03 03:15:00
KBP;WAW;2016-03-16 18:05:00;2016-03-16 18:40:00
PNK;PSU;2016-05-06 09:05:00;2016-05-06 10:20:00
MID;MEX;2016-08-10 20:52:00;2016-08-10 23:14:00
FRA;VNO;2016-11-02 20:50:00;2016-11-02 23:55:00
SPD;DAC;2017-02-06 13:10:00;2017-02-06 14:00:00
FRA;JSI;2016-06-01 05:20:00;2016-06-01 09:00:00
YYC;YYZ;2017-05-22 00:35:00;2017-05-22 06:19:00
JOG;DPS;2017-01-16 16:15:00;2017-01-16 18:35:00
LEJ;STR;2016-11-04 08:30:00;2016-11-04 09:30:00
LPA;TFN;2016-11-09 21:00:00;2016-11-09 21:30:00
MED;DMM;2016-11-18 00:15:00;2016-11-18 02:05:00
MAO;GRU;2017-05-17 06:06:00;2017-05-17 11:05:00
FCO;BCN;2017-06-24 07:00:00;2017-06-24 08:55:00
KKC;BKK;2017-05-09 17:40:00;2017-05-09 18:40:00
FCO;OSL;2016-06-06 13:50:00;2016-06-06 17:00:00
DME;CIT;2016-05-25 15:10:00;2016-05-25 22:00:00
INV;MAN;2016-07-08 06:35:00;2016-07-08 08:05:00
SYX;XIY;2016-10-08 07:25:00;2016-10-08 10:30:00
ZUH;CSX;2016-10-18 18:30:00;2016-10-18 19:50:00
NAG;BOM;2017-03-08 09:20:00;2017-03-08 11:00:00
CTU;CGO;2016-09-01 10:40:00;2016-09-01 12:50:00
SHA;PEK;2016-06-03 11:50:00;2016-06-03 14:10:00
ORY;BIQ;2016-11-21 20:40:00;2016-11-21 21:55:00
MEL;SYD;2016-07-04 11:30:00;2016-07-04 12:55:00
STN;GLA;2016-03-27 09:55:00;2016-03-27 11:20:00
CDG;CMN;2016-05-06 17:50:00;2016-05-06 20:00:00
NNG;XIY;2016-03-15 15:00:00;2016-03-15 18:50:00
SZX;NNG;2016-03-15 10:20:00;2016-03-15 11:35:00
HET;URC;2016-04-05 20:00:00;2016-04-05 23:40:00
CGK;TJQ;2016-03-09 14:30:00;2016-03-09 15:30:00
BJM;NBO;2016-05-07 10:25:00;2016-05-07 13:05:00
NAG;DEL;2016-09-01 19:50:00;2016-09-01 21:35:00
MAD;SSA;2017-01-28 15:15:00;2017-01-28 20:45:00
MRS;BOD;2016-11-04 06:05:00;2016-11-04 07:10:00
CPE;MEX;2016-06-05 11:06:00;2016-06-05 13:04:00
MNL;ILO;2016-09-01 12:35:00;2016-09-01 13:35:00
DMM;JED;2016-09-29 20:15:00;2016-09-29 22:25:00
DOH;MCT;2016-12-08 21:40:00;2016-12-09 00:20:00
CUZ;LIM;2016-09-22 13:20:00;2016-09-22 14:40:00
MAD;LCG;2016-12-11 15:40:00;2016-12-11 16:55:00
BIA;LUX;2016-06-04 10:45:00;2016-06-04 12:20:00
MEX;TAM;2016-06-26 21:55:00;2016-06-26 23:08:00
PRG;STN;2017-06-03 06:40:00;2017-06-03 07:40:00
MID;MEX;2016-08-10 06:01:00;2016-08-10 08:07:00
NLD;MEX;2016-07-09 08:13:00;2016-07-09 10:04:00
CNF;VCP;2016-06-06 11:15:00;2016-06-06 12:25:00
TPE;ICN;2016-03-08 07:50:00;2016-03-08 11:15:00
VCP;MCZ;2016-04-24 09:47:00;2016-04-24 13:25:00
ORY;MRS;2016-04-04 15:30:00;2016-04-04 16:45:00
BJM;NBO;2016-05-07 17:15:00;2016-05-07 21:10:00
IXC;DEL;2016-07-16 11:30:00;2016-07-16 12:30:00
YVR;YYZ;2016-07-04 14:30:00;2016-07-04 21:56:00
HKG;MNL;2016-11-17 11:10:00;2016-11-17 13:30:00
DME;MRV;2016-09-28 12:00:00;2016-09-28 14:05:00
CGK;UPG;2017-04-19 05:20:00;2017-04-19 08:40:00
OPO;ZRH;2016-05-25 12:20:00;2016-05-25 15:45:00
KWL;PVG;2016-12-01 19:50:00;2016-12-01 22:05:00
NBO;LAU;2016-07-07 09:00:00;2016-07-07 11:00:00
TRD;BGO;2016-11-04 07:00:00;2016-11-04 08:00:00
FCO;BCN;2017-06-24 20:55:00;2017-06-24 22:50:00
LHR;IST;2016-12-02 09:30:00;2016-12-02 15:30:00
ELQ;CAI;2016-07-15 00:00:00;2016-07-15 14:10:00
SGN;UIH;2017-05-25 08:30:00;2017-05-25 09:40:00
DAC;CCU;2016-06-21 21:50:00;2016-06-21 22:20:00
DAD;SGN;2016-10-16 23:30:00;2016-10-17 00:45:00
TIJ;MZT;2016-10-09 14:25:00;2016-10-09 17:46:00
CTU;CGO;2016-09-01 22:45:00;2016-09-02 00:50:00
NBO;EDL;2016-06-12 07:00:00;2016-06-12 07:40:00
SHA;PEK;2016-06-03 17:30:00;2016-06-03 19:50:00
ARN;VIE;2017-01-06 06:45:00;2017-01-06 09:10:00
TSN;CKG;2016-08-27 20:05:00;2016-08-27 22:50:00
HPH;SGN;2016-07-22 19:35:00;2016-07-22 21:35:00
REC;JPA;2016-05-09 13:33:00;2016-05-09 14:19:00
HKT;DMK;2016-07-05 08:05:00;2016-07-05 09:25:00
GMP;KWJ;2016-05-20 17:50:00;2016-05-20 18:40:00
GMP;KWJ;2016-05-20 13:00:00;2016-05-20 13:50:00
DMK;CNX;2016-03-13 07:40:00;2016-03-13 09:00:00
THE;GRU;2016-03-23 02:44:00;2016-03-23 05:55:00
TAO;CAN;2016-03-16 15:10:00;2016-03-16 18:20:00
BLR;BBI;2016-04-16 06:40:00;2016-04-16 09:35:00
MEL;PPP;2016-04-25 09:20:00;2016-04-25 12:15:00
BUD;AMS;2016-04-24 17:10:00;2016-04-24 19:15:00
ESB;ECN;2016-03-24 09:25:00;2016-03-24 10:35:00
BOM;VNS;2016-05-13 13:30:00;2016-05-13 17:40:00
IST;DOH;2016-06-29 23:10:00;2016-06-30 03:20:00
RUH;KHI;2016-06-26 02:40:00;2016-06-26 07:40:00
SGN;HAN;2016-07-27 18:10:00;2016-07-27 20:15:00
DUB;KIR;2016-07-14 11:25:00;2016-07-14 12:30:00
WUH;PVG;2016-10-04 20:30:00;2016-10-04 22:05:00
LEJ;STR;2016-11-04 17:05:00;2016-11-04 18:05:00
DXB;TIF;2016-11-28 20:50:00;2016-11-28 23:00:00
BLR;BOM;2016-10-12 05:50:00;2016-10-12 07:25:00
PEK;PUS;2017-01-09 08:25:00;2017-01-09 11:45:00
AEP;MDZ;2016-06-08 17:25:00;2016-06-08 19:20:00
PEK;XIY;2017-01-08 06:45:00;2017-01-08 09:00:00
MRS;BOD;2016-11-04 15:10:00;2016-11-04 16:15:00
ORY;OUD;2016-08-29 21:05:00;2016-08-29 22:40:00
BEL;GRU;2016-06-18 06:00:00;2016-06-18 09:35:00
BNE;CBR;2016-11-19 14:10:00;2016-11-19 17:00:00
SGN;UIH;2017-05-25 12:05:00;2017-05-25 13:15:00
CGK;UPG;2017-04-19 13:00:00;2017-04-19 16:30:00
BCN;ORY;2017-06-24 07:00:00;2017-06-24 08:50:00
CSX;TPE;2016-06-28 16:35:00;2016-06-28 19:05:00
LHE;RYK;2016-08-10 11:50:00;2016-08-10 13:40:00
TAO;ICN;2016-09-20 10:30:00;2016-09-20 12:50:00
TAO;ICN;2016-09-20 18:35:00;2016-09-20 20:45:00
BNE;CBR;2016-11-19 17:55:00;2016-11-19 20:45:00
PBH;CCU;2016-05-21 07:50:00;2016-05-21 08:30:00
CRL;SKG;2015-05-31 16:30:00;2015-05-31 20:20:00
VCP;DOU;2016-05-23 16:26:00;2016-05-23 17:45:00
BLQ;SVO;2016-03-18 23:50:00;2016-03-19 05:10:00
DLC;PVG;2016-03-31 07:25:00;2016-03-31 09:10:00
MYY;LBU;2016-04-16 06:45:00;2016-04-16 07:25:00
DUB;ZRH;2016-03-20 16:10:00;2016-03-20 19:25:00
BJM;NBO;2016-05-09 17:15:00;2016-05-09 21:10:00
ALC;SVQ;2016-03-10 17:10:00;2016-03-10 18:20:00
SIN;IST;2016-09-20 01:45:00;2016-09-20 07:45:00
LYS;KRK;2016-05-19 07:10:00;2016-05-19 09:20:00
DME;VVO;2017-02-19 18:15:00;2017-02-20 09:35:00
SHJ;DOH;2016-09-28 11:45:00;2016-09-28 11:55:00
BTS;BHX;2017-01-31 21:20:00;2017-01-31 22:55:00
IST;DOH;2016-11-17 20:50:00;2016-11-18 02:00:00
BGY;PSR;2017-02-03 06:40:00;2017-02-03 07:55:00
CUU;MEX;2016-06-13 19:54:00;2016-06-13 23:10:00
SUB;UPG;2016-12-11 16:30:00;2016-12-11 19:00:00
MTT;MEX;2016-06-03 15:35:00;2016-06-03 17:00:00
DLM;SAW;2016-08-18 19:00:00;2016-08-18 20:30:00
DUB;FRA;2016-07-12 16:55:00;2016-07-12 20:05:00
DXB;MAA;2016-06-30 22:20:00;2016-07-01 04:10:00
IDR;RPR;2017-06-07 17:25:00;2017-06-07 18:45:00
SGN;UIH;2017-05-25 20:30:00;2017-05-25 21:40:00
CTU;SIN;2016-11-22 09:55:00;2016-11-22 14:55:00
TAC;MNL;2017-06-03 13:20:00;2017-06-03 14:55:00
CGK;DPS;2017-02-25 15:10:00;2017-02-25 18:00:00
WUH;XIY;2016-12-12 07:45:00;2016-12-12 09:15:00
XNN;CGQ;2016-09-10 12:20:00;2016-09-10 15:30:00
LCA;VIE;2016-07-29 06:25:00;2016-07-29 08:45:00
LZY;CTU;2016-07-02 09:55:00;2016-07-03 11:35:00
CIH;HAK;2016-06-01 17:00:00;2016-06-01 20:00:00
SIN;KBV;2015-11-05 14:20:00;2015-11-05 15:00:00
SUB;CGK;2016-04-01 20:35:00;2016-04-01 21:55:00
MUR;MYY;2016-04-14 08:20:00;2016-04-14 08:40:00
CNF;SDU;2016-04-16 11:32:00;2016-04-16 12:32:00
AMS;EDI;2016-04-09 12:20:00;2016-04-09 12:45:00
YWG;YYZ;2016-10-12 12:30:00;2016-10-12 15:52:00
BLR;BOM;2016-10-12 12:50:00;2016-10-12 14:35:00
FCO;ZRH;2016-06-22 15:30:00;2016-06-22 17:10:00
GDL;MEX;2016-09-14 13:09:00;2016-09-14 14:35:00
ALG;LYS;2016-09-21 09:30:00;2016-09-21 12:20:00
STN;KIV;2016-08-03 14:40:00;2016-08-03 19:30:00
MUR;MYY;2017-01-08 08:30:00;2017-01-08 08:50:00
UDR;DEL;2016-11-04 14:20:00;2016-11-04 15:45:00
ZNZ;DAR;2017-01-03 10:30:00;2017-01-03 11:55:00
YVR;YPW;2016-12-27 13:25:00;2016-12-27 14:00:00
STN;BCN;2017-06-02 08:15:00;2017-06-02 11:30:00
ORY;NCE;2016-12-12 16:25:00;2016-12-12 17:45:00
DAC;SHJ;2017-04-15 09:35:00;2017-04-15 12:35:00
ENE;DPS;2016-05-10 07:25:00;2016-05-10 10:00:00
TFS;BGY;2017-05-31 18:05:00;2017-05-31 23:20:00
VIE;LHR;2016-12-08 08:00:00;2016-12-08 09:35:00
JAI;DEL;2016-05-13 06:05:00;2016-05-13 06:50:00
PKU;CGK;2016-09-18 15:45:00;2016-09-18 17:30:00
ISB;JED;2016-12-15 13:10:00;2016-12-15 16:50:00
DOH;MCT;2016-12-08 16:00:00;2016-12-08 18:40:00
SUB;UPG;2016-12-11 22:25:00;2016-12-12 00:55:00
AXU;ADD;2016-12-10 10:00:00;2016-12-10 11:30:00
GLA;EMA;2016-12-02 18:50:00;2016-12-02 20:00:00
BRC;EZE;2017-05-18 15:55:00;2017-05-18 18:00:00
CCS;PTY;2016-11-04 18:08:00;2016-11-04 19:32:00
LED;HER;2016-08-17 19:20:00;2016-08-17 23:20:00
CKG;KWE;2016-11-10 10:35:00;2016-11-10 11:20:00
EBG;MZL;2016-08-29 08:50:00;2016-08-29 14:35:00
URC;AKU;2016-08-31 13:25:00;2016-08-31 14:45:00
ABA;SVO;2016-03-11 09:55:00;2016-03-11 10:55:00
JAI;MAA;2016-03-18 06:00:00;2016-03-18 10:15:00
LCY;ZRH;2016-03-29 15:50:00;2016-03-29 18:25:00
ARN;AMS;2016-04-09 06:30:00;2016-04-09 08:35:00
CWB;IGU;2016-05-23 23:45:00;2016-05-24 01:02:00
YYC;YQL;2016-04-28 11:45:00;2016-04-28 12:32:00
WUH;MFM;2016-03-18 14:15:00;2016-03-18 15:45:00
URC;AKU;2016-08-31 09:25:00;2016-08-31 10:45:00
EIS;SKB;2016-10-30 07:25:00;2016-10-30 08:15:00
BPN;UPG;2016-05-25 20:55:00;2016-05-25 22:05:00
GDL;MEX;2016-09-14 15:58:00;2016-09-14 17:25:00
MSQ;AUH;2017-01-25 13:45:00;2017-01-25 20:35:00
CUN;MEX;2016-06-22 08:50:00;2016-06-22 11:25:00
ANU;SKB;2016-06-06 19:55:00;2016-06-06 20:25:00
ANF;SCL;2016-09-29 12:05:00;2016-09-29 13:55:00
GDL;MEX;2016-09-14 13:55:00;2016-09-14 15:25:00
BEY;AMM;2016-12-26 23:10:00;2016-12-27 01:00:00
ANU;BGI;2016-10-26 10:05:00;2016-10-26 11:30:00
BNE;EMD;2016-09-17 08:45:00;2016-09-17 10:35:00
MRS;BOD;2016-11-04 18:55:00;2016-11-04 20:00:00
YYC;YYZ;2017-05-22 08:10:00;2017-05-22 13:54:00
FRA;ICN;2017-02-10 17:50:00;2017-02-11 12:00:00
BLR;GOI;2016-11-03 12:55:00;2016-11-03 14:05:00
CDG;ZRH;2016-11-04 15:05:00;2016-11-04 16:20:00
DAD;SGN;2016-10-16 18:40:00;2016-10-16 19:55:00
BIO;AGP;2016-07-21 22:20:00;2016-07-21 23:39:00
PNK;SUB;2017-06-12 11:00:00;2017-06-12 12:45:00
URC;AKU;2016-08-31 21:30:00;2016-08-31 22:50:00
NKG;FOC;2017-03-19 09:20:00;2017-03-19 10:40:00
CRL;HER;2016-08-07 15:20:00;2016-08-07 20:05:00
REC;LIS;2016-08-05 23:45:00;2016-08-06 11:30:00
BLR;NAG;2016-10-30 14:30:00;2016-10-30 16:05:00
SIN;HKT;2017-01-12 08:35:00;2017-01-12 09:35:00
CNF;VCP;2016-06-06 20:50:00;2016-06-06 22:05:00
CFE;AMS;2016-03-09 10:00:00;2016-03-09 11:35:00
LVI;JNB;2016-03-26 13:30:00;2016-03-26 15:15:00
TNA;SHE;2016-03-16 11:05:00;2016-03-16 12:35:00
RBR;MAO;2016-04-16 15:40:00;2016-04-16 19:35:00
TXL;MUC;2016-04-24 21:25:00;2016-04-24 22:40:00
PTY;SJO;2016-03-17 18:25:00;2016-03-17 18:50:00
BDO;MES;2016-05-10 16:50:00;2016-05-10 19:10:00
VCS;SGN;2016-07-14 12:15:00;2016-07-14 13:20:00
VCP;GIG;2016-11-26 18:55:00;2016-11-26 19:55:00
URC;AKU;2016-08-31 16:15:00;2016-08-31 17:35:00
URC;AKU;2016-08-31 22:55:00;2016-09-01 00:15:00
BNE;CAN;2016-05-28 09:55:00;2016-05-28 16:55:00
BNE;SYD;2016-12-06 16:00:00;2016-12-06 18:35:00
KWI;CAI;2016-10-16 21:00:00;2016-10-16 22:50:00
JOG;CGK;2017-01-26 13:50:00;2017-01-26 15:05:00
BOM;BLR;2016-05-28 14:55:00;2016-05-28 16:40:00
RJA;MAA;2016-09-26 16:45:00;2016-09-26 19:50:00
HKG;KIX;2017-01-13 07:50:00;2017-01-13 12:15:00
NAG;DEL;2016-09-01 12:50:00;2016-09-01 14:30:00
SUB;UPG;2016-12-11 09:00:00;2016-12-11 11:30:00
GDL;MEX;2016-09-14 16:48:00;2016-09-14 18:15:00
LGW;AMS;2016-12-26 11:40:00;2016-12-26 14:00:00
DEL;GAU;2016-08-25 13:40:00;2016-08-25 15:55:00
SUB;HLP;2016-10-17 14:30:00;2016-10-17 16:00:00
VIX;CNF;2016-08-21 20:53:00;2016-08-21 21:55:00
ATA;LIM;2017-03-18 09:30:00;2017-03-18 10:35:00
YVR;YYZ;2016-06-02 17:30:00;2016-06-03 00:59:00
LPA;FUE;2016-06-26 20:45:00;2016-06-26 21:25:00
CNF;VCP;2016-06-06 22:20:00;2016-06-06 23:30:00
SHA;PEK;2016-06-03 18:00:00;2016-06-03 20:20:00
STN;GLA;2016-03-27 11:50:00;2016-03-27 13:15:00
ALA;KZO;2016-06-30 20:10:00;2016-06-30 21:55:00
MAN;LGW;2016-03-29 06:45:00;2016-03-29 07:55:00
LHR;FCO;2016-03-31 20:00:00;2016-03-31 23:30:00
BRU;LGW;2016-04-01 15:20:00;2016-04-01 15:35:00
DOH;ISB;2016-04-03 20:30:00;2016-04-04 02:10:00
AMS;SVO;2016-04-09 08:25:00;2016-04-09 12:35:00
NCL;AMS;2016-04-09 09:15:00;2016-04-09 11:35:00
BSL;PMI;2016-03-20 17:15:00;2016-03-20 18:55:00
MEX;SJO;2016-04-24 21:48:00;2016-04-24 23:46:00
DAD;SGN;2016-06-18 08:30:00;2016-06-18 09:45:00
SRE;VVI;2016-07-08 09:40:00;2016-07-08 10:20:00
BOM;BLR;2016-08-03 18:45:00;2016-08-03 20:35:00
VIX;CGH;2016-12-20 13:00:00;2016-12-20 14:35:00
SLZ;IMP;2016-10-19 13:34:00;2016-10-19 14:40:00
SGN;HPH;2016-11-10 16:55:00;2016-11-10 18:55:00
VIE;LHR;2016-12-08 14:35:00;2016-12-08 16:00:00
IXC;BOM;2016-10-13 19:00:00;2016-10-13 21:15:00
OVB;SVX;2016-09-01 23:30:00;2016-09-01 23:35:00
TRN;MAH;2016-08-28 15:10:00;2016-08-28 16:40:00
GOI;MAA;2016-11-18 16:50:00;2016-11-18 18:35:00
USH;AEP;2016-08-12 09:00:00;2016-08-12 12:28:00
HND;UBJ;2016-11-22 12:15:00;2016-11-22 14:00:00
TFN;LPA;2016-11-05 09:55:00;2016-11-05 10:25:00
BCN;ORY;2017-06-24 10:55:00;2017-06-24 12:50:00
AMS;BUD;2017-05-09 08:40:00;2017-05-09 10:35:00
PKU;JOG;2016-10-26 07:50:00;2016-10-26 10:00:00
SHJ;DOH;2016-12-26 17:35:00;2016-12-26 17:45:00
CPT;HLA;2017-01-19 05:55:00;2017-01-19 07:50:00
CAN;TYN;2016-09-09 11:25:00;2016-09-09 14:15:00
ATQ;DEL;2016-05-16 07:30:00;2016-05-16 08:50:00
BOM;BLR;2016-05-28 22:45:00;2016-05-29 00:20:00
DEL;GOI;2016-08-13 10:45:00;2016-08-13 13:20:00
ZRH;AMS;2017-05-09 14:15:00;2017-05-09 15:55:00
LHW;CSX;2016-10-13 08:00:00;2016-10-13 10:20:00
CAN;TSN;2016-08-05 08:20:00;2016-08-05 11:30:00
XMN;SZX;2016-06-19 20:00:00;2016-06-19 21:15:00
CKG;KWE;2016-11-10 22:10:00;2016-11-10 22:45:00
EDL;LOK;2016-05-09 16:10:00;2016-05-09 17:00:00
LHW;WUX;2016-04-02 12:25:00;2016-04-02 16:40:00
NNY;SZX;2016-03-16 09:50:00;2016-03-16 12:10:00
FRA;AYT;2016-04-20 04:50:00;2016-04-20 09:15:00
FRA;KBP;2016-03-09 14:15:00;2016-03-09 17:55:00
DPS;LBJ;2016-05-14 10:00:00;2016-05-14 10:50:00
SVO;EVN;2016-06-19 21:35:00;2016-06-20 01:25:00
TIJ;MEX;2016-04-24 15:20:00;2016-04-24 20:46:00
SUB;UPG;2016-12-11 12:50:00;2016-12-11 15:20:00
TFN;BCN;2016-03-18 18:50:00;2016-03-18 23:05:00
HET;PEK;2016-05-09 21:35:00;2016-05-09 22:55:00
TRZ;KUL;2016-05-21 10:35:00;2016-05-21 17:00:00
AMS;ICN;2016-11-10 20:15:00;2016-11-11 14:55:00
JAI;BOM;2016-08-24 20:55:00;2016-08-24 22:40:00
EBG;PEI;2016-08-29 09:18:00;2016-08-29 16:50:00
IAS;OTP;2017-03-19 20:30:00;2017-03-19 21:40:00
HND;CDG;2017-03-10 00:35:00;2017-03-10 05:30:00
SAW;GZP;2017-03-20 06:45:00;2017-03-20 08:10:00
PVG;DLC;2016-05-28 11:05:00;2016-05-28 13:20:00
ELQ;RUH;2016-12-29 07:20:00;2016-12-29 08:15:00
BCN;CDG;2016-10-01 16:00:00;2016-10-01 17:55:00
DLC;TSN;2016-10-29 08:25:00;2016-10-29 09:30:00
GIG;BSB;2016-07-24 14:50:00;2016-07-24 16:30:00
ORY;NCE;2016-10-24 16:20:00;2016-10-24 17:45:00
TSF;CTA;2017-02-02 17:20:00;2017-02-02 19:05:00
LGW;AMS;2016-12-26 15:50:00;2016-12-26 18:05:00
HYD;JAI;2016-10-20 19:05:00;2016-10-20 20:55:00
DAC;SHJ;2017-04-15 13:10:00;2017-04-15 16:10:00
CEB;MNL;2016-10-01 17:55:00;2016-10-01 19:10:00
PNK;SUB;2017-06-12 14:15:00;2017-06-12 16:00:00
DME;TOF;2016-07-01 22:35:00;2016-07-02 06:35:00
SHA;PEK;2016-06-03 13:00:00;2016-06-03 15:10:00
SHA;PEK;2016-06-03 21:00:00;2016-06-03 23:10:00
SHA;PEK;2016-06-03 20:00:00;2016-06-03 22:10:00
CAN;TSN;2016-08-05 16:05:00;2016-08-05 19:15:00
ARN;TXL;2016-03-11 14:50:00;2016-03-11 16:25:00
NCE;LCY;2016-03-28 17:05:00;2016-03-28 18:00:00
LGW;EDI;2016-03-30 07:25:00;2016-03-30 08:50:00
DLC;PVG;2016-03-31 11:30:00;2016-03-31 13:20:00
XNN;XIY;2016-04-01 13:30:00;2016-04-01 14:40:00
BOM;BLR;2016-04-06 20:15:00;2016-04-06 21:55:00
CUN;GDL;2016-04-16 09:39:00;2016-04-16 12:44:00
TRV;SHJ;2016-04-13 18:10:00;2016-04-13 20:55:00
YYC;YYZ;2017-05-22 11:25:00;2017-05-22 17:09:00
VCE;TIA;2016-11-13 11:35:00;2016-11-13 13:00:00
MGH;JNB;2017-05-01 12:40:00;2017-05-01 14:20:00
DUB;VIE;2016-08-19 11:30:00;2016-08-20 05:15:00
YXE;YYZ;2017-04-10 10:30:00;2017-04-10 15:38:00
TLV;KBP;2016-10-30 05:30:00;2016-10-30 08:45:00
BWN;BKI;2016-09-24 16:25:00;2016-09-24 17:05:00
HAS;RUH;2016-12-19 23:35:00;2016-12-20 00:45:00
BOM;AUH;2016-10-01 23:50:00;2016-10-02 01:35:00
PEK;YIW;2016-09-09 22:15:00;2016-09-10 00:30:00
KVK;DME;2016-07-16 11:35:00;2016-07-17 02:20:00
MEX;SJO;2016-09-20 21:48:00;2016-09-20 23:46:00
MAN;EDI;2016-05-17 20:30:00;2016-05-17 21:35:00
HKG;PEK;2016-05-31 20:20:00;2016-05-31 23:40:00
CDG;OUA;2016-05-08 16:15:00;2016-05-08 19:45:00
IAS;OTP;2017-03-19 14:20:00;2017-03-19 15:30:00
BEG;SOF;2016-11-26 13:25:00;2016-11-26 15:35:00
SHA;PEK;2016-06-03 08:00:00;2016-06-03 10:15:00
LHR;AMS;2016-11-14 17:50:00;2016-11-14 20:10:00
ADA;DIY;2016-08-27 13:00:00;2016-08-27 21:30:00
NSK;DME;2016-08-05 12:00:00;2016-08-05 12:25:00
MUC;LHR;2016-05-27 12:50:00;2016-05-27 14:00:00
LKO;AUH;2016-09-09 17:25:00;2016-09-09 20:15:00
CSX;FOC;2016-06-14 11:00:00;2016-06-14 12:25:00
AMS;SVO;2017-01-07 11:40:00;2017-01-07 17:00:00
TAO;DQA;2016-09-20 22:20:00;2016-09-21 00:25:00
BOM;COK;2017-01-11 13:25:00;2017-01-11 15:25:00
ELS;JNB;2016-03-18 20:25:00;2016-03-18 21:55:00
PEK;SHE;2016-04-05 07:40:00;2016-04-05 09:15:00
NTE;MPL;2016-04-24 14:20:00;2016-04-24 15:30:00
WLG;AKL;2016-04-08 07:00:00;2016-04-08 08:50:00
RAH;RUH;2016-12-18 18:15:00;2016-12-18 19:35:00
FOC;PVG;2016-08-30 10:35:00;2016-08-30 12:10:00
KTG;PNK;2016-06-29 14:30:00;2016-06-29 15:05:00
IQT;LIM;2016-07-20 17:05:00;2016-07-20 18:50:00
YDF;YYZ;2016-05-21 05:20:00;2016-05-21 06:50:00
HPH;CXR;2016-09-16 11:10:00;2016-09-16 12:55:00
PAT;DEL;2016-07-20 14:35:00;2016-07-20 16:25:00
AQP;LIM;2017-03-27 08:00:00;2017-03-27 09:30:00
MRS;CDG;2016-11-04 19:25:00;2016-11-04 20:55:00
URC;SHA;2016-09-27 19:10:00;2016-09-27 23:35:00
